gene_symbol,n_diseases,max_evidence_score,max_penetrance_score,max_category_score,max_actionability,mean_actionability,is_pediatric,is_category_a,meets_ngsr,inheritance_code,panels,pathogenic_fraction,clinical_actionability,n_pathogenic,combined_actionability,pLI,lof_oe,LOEUF,mis_z,hi_intolerant,loeuf_constrained,acmg_sf,panelapp_CHD,panelapp_COND,panelapp_DERM,panelapp_HL,panelapp_HYPOTO,panelapp_IEM,panelapp_PULM,panelapp_REN,panelapp_SEIZ,panelapp_SK,n_panelapp_panels,combined_actionability_v2
CYP27B1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,,0.5789473684210527,high,32.0,0.8315789473684211,9.3072e-14,0.85759,1.1,0.25516,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8315789473684211
CYP4F22,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,DERM,0.3939393939393939,high,13.0,0.6075757575757575,5.7941e-07,0.58199,0.766,1.2449,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6075757575757575
CYP7A1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,BIL,0.1818181818181818,medium,4.0,0.0977272727272727,4.0289e-05,0.58711,0.82,0.083203,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0977272727272727
CYP7B1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"BIL, HYPOTO",0.4716981132075472,high,42.0,0.2136792452830188,2.4458e-06,0.64438,0.889,-0.54362,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2136792452830188
D2HGDH,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.2386363636363636,high,38.0,0.5454545454545454,4.6247e-07,0.66685,0.909,0.52596,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5454545454545454
DAG1,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,HYPOTO,0.358695652173913,high,64.0,0.2284782608695652,1.0,0.16498,0.298,2.5564,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3284782608695652
DAPK3,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,CHD,,,,0.0249999999999999,7.5695e-05,0.76771,1.182,-0.45856,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0249999999999999
DBH,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,GLY,0.1666666666666666,high,26.0,0.1516666666666666,9.4704e-13,0.73772,0.936,0.35624,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1516666666666666
DBT,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.2627737226277372,high,60.0,0.7051094890510948,3.6458e-09,0.91004,1.255,1.3238,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7051094890510948
DCLRE1C,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,DERM,0.25,high,34.0,0.7,8.1784e-08,0.65023,0.866,0.057832,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75
DCTN1,1,2.0,0.15,1.0,0.0249999999999999,0.0249999999999999,0,0,0,1.0,,0.2666666666666666,high,38.0,0.1216666666666666,0.99981,0.36186,0.448,2.5036,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.22166666666666662
DCX,2,4.0,1.0,3.0,1.0,0.5208333333333334,1,1,1,2.0,SEIZ,0.905511811023622,high,182.0,0.9622047244094488,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9622047244094488
DDB2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,DERM,0.3103448275862069,high,16.0,0.5741379310344827,0.00014594,0.52741,0.719,2.2896,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5741379310344827
DDC,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.3243243243243243,high,18.0,0.5797297297297297,7.7907e-10,0.70553,0.922,1.0856,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5797297297297297
DDHD1,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,HYPOTO,0.4444444444444444,medium,8.0,0.2627777777777778,4.5078e-05,0.4965,0.642,0.71714,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2627777777777778
DDOST,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"SEIZ, HYPOTO",0.1,medium,8.0,0.065,0.0007799,0.52757,0.747,0.6592,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.065
DDR2,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,SK,0.3947368421052631,high,28.0,0.2428947368421052,1.0,0.27188,0.375,3.8315,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3428947368421052
DECR1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,GLY,,,,0.0249999999999999,1.1438e-14,1.1867,1.566,-0.26923,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0249999999999999
DES,2,4.0,1.0,3.0,1.0,0.65,1,1,1,1.0,"CM, COND, HYPOTO",0.4741784037558685,high,154.0,0.7896713615023474,2.4033e-06,0.59986,0.81,0.37093,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7896713615023474
DFNA5,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HL,,,,0.4499999999999999,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999
DFNB31,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,HL,,,,0.0849999999999999,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0849999999999999
DFNB59,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,,,,0.4499999999999999,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999
DGKE,1,3.0,0.6,1.0,0.15,0.15,1,0,0,0.0,"BIL, AN_TH, REN",0.8571428571428571,high,22.0,0.4328571428571428,1.2614e-13,0.78432,0.995,0.88371,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4328571428571428
DGUOK,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, IEM, GLY, HYPOTO",0.6346153846153846,high,50.0,0.8538461538461538,6.2222e-08,0.80335,1.115,-0.2619,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8538461538461538
DHCR24,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,"SK, HYPOTO",0.1323529411764706,high,12.0,0.1379411764705882,0.048572,0.43571,0.597,2.3914,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1379411764705882
DHCR7,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, PULM, IEM, SEIZ",0.5877862595419847,high,102.0,0.8351145038167939,1.1484e-12,0.84015,1.087,0.76289,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8851145038167939
DIABLO,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,HL,0.5714285714285714,high,12.0,0.2535714285714285,3.907e-10,0.91789,1.245,-0.37595,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2535714285714285
DIAPH1,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,1.0,HL,0.2678571428571428,high,58.0,0.1921428571428571,1.0,0.27587,0.367,2.4456,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3421428571428571
DKC1,1,4.0,0.6,2.0,0.3999999999999999,0.3999999999999999,1,0,1,2.0,DERM,0.4134615384615384,high,35.0,0.4053846153846153,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4053846153846153
DLC1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,CHD,0.4,medium,4.0,0.185,0.98756,0.37784,0.474,-4.308,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.28500000000000003
DLD,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, GLY, SEIZ, HYPOTO",0.3472222222222222,high,32.0,0.5888888888888888,0.00025663,0.52734,0.727,1.5317,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5888888888888888
DLL3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SK, HYPOTO",0.4074074074074074,high,16.0,0.6129629629629629,3.0199e-20,1.1947,1.512,-3.403,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6129629629629629
DMD,3,4.0,1.0,3.0,1.0,0.7999999999999999,1,1,1,2.0,"CM, HYPOTO",0.6381578947368421,high,1282.0,0.8552631578947368,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8552631578947368
DMP1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"REN, SK",0.217391304347826,high,18.0,0.5369565217391303,0.0022589,0.71306,1.209,1.2873,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5369565217391303
DMPK,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,HYPOTO,0.9455782312925172,high,278.0,0.9782312925170068,0.00053027,0.49609,0.67,-0.55874,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9782312925170068
DNAAF1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,PULM,0.3043478260869565,high,63.0,0.5717391304347825,3.4027e-21,0.92474,1.135,-3.0342,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6217391304347826
DNAAF2,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,PULM,0.3333333333333333,high,46.0,0.2183333333333333,1.8693e-27,1.4723,1.811,-2.5823,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2683333333333333
DNAAF3,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,PULM,0.3440860215053763,high,32.0,0.1626344086021505,6.1143e-12,0.86915,1.139,-0.80759,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2126344086021505
DNAH11,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"PULM, CHD",0.5082872928176796,high,438.0,0.8033149171270718,1.1451e-114,0.8406,0.912,-6.7134,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8533149171270719
DNAH5,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,PULM,0.4322132097334878,high,337.0,0.7728852838933951,8.829399999999999e-79,0.69898,0.764,2.1186,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8228852838933951
DNAI1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,PULM,0.3970588235294117,high,40.0,0.6088235294117647,7.0296e-16,0.69649,0.854,0.85587,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6588235294117647
DNAI2,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,PULM,0.3058823529411765,high,50.0,0.2073529411764706,9.4569e-16,0.77596,0.966,1.9448,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2573529411764706
DNAJB6,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,0.3262032085561497,high,60.0,0.5804812834224599,0.00077061,0.60572,0.92,0.090043,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5804812834224599
DNAJC19,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"IEM, HYPOTO",0.3225806451612903,high,8.0,0.1540322580645161,7.1195e-05,0.96166,1.547,1.0653,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1540322580645161
DNAJC5,1,3.0,1.0,1.0,0.25,0.25,0,0,0,1.0,SEIZ,0.1866666666666666,high,28.0,0.2246666666666666,0.99993,0.043265,0.205,1.7888,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3246666666666666
DNAL1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,PULM,0.1,high,8.0,0.065,2.009e-05,0.94224,1.47,0.55016,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.115
DNM2,2,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,HYPOTO,0.46,high,74.0,0.784,1.0,0.15509,0.239,4.8688,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.884
DNMT3B,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,,0.4157303370786517,high,29.0,0.6162921348314606,1.0,0.30121,0.396,3.3349,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7162921348314606
DOCK8,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,PULM,0.2056555269922879,high,78.0,0.6822622107969152,2.9093e-17,0.53646,0.622,-1.7115,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7322622107969152
DOK7,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HYPOTO,0.3086419753086419,high,34.0,0.7234567901234568,2.311e-14,1.2488,1.658,-4.997,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7234567901234568
DOLK,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,"CM, SEIZ, HYPOTO",0.4470588235294118,high,34.0,0.2638235294117647,0.00023739,0.59071,0.858,1.6948,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2638235294117647
DPAGT1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SEIZ, HYPOTO",0.5428571428571428,high,32.0,0.667142857142857,2.753e-05,0.59778,0.835,2.3802,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.667142857142857
DPM1,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,"SEIZ, HYPOTO",0.5384615384615384,high,10.0,0.3003846153846153,1.934e-05,0.69166,1.005,0.33652,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3003846153846153
DPP6,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,0,0,0,1.0,COND,0.2631578947368421,high,10.0,0.1302631578947368,1.1525e-10,0.6008,0.751,1.372,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1302631578947368
DPYD,1,4.0,0.6,1.0,0.1999999999999999,0.1999999999999999,1,0,0,0.0,SEIZ,0.1052631578947368,high,18.0,0.1621052631578947,6.0188000000000005e-30,0.91948,1.09,0.10047,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1621052631578947
DSC2,1,4.0,0.6,2.0,0.3999999999999999,0.3999999999999999,1,0,1,1.0,"CM, COND",0.3732057416267942,high,150.0,0.3892822966507177,7.7585e-10,0.59116,0.743,0.84916,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.48928229665071765
DSG2,1,4.0,0.6,2.0,0.3999999999999999,0.3999999999999999,1,0,1,1.0,"CM, COND",0.3879003558718861,high,206.0,0.3951601423487544,1.4607e-07,0.5866,0.764,1.3758,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4951601423487544
DSP,2,4.0,1.0,3.0,1.0,0.7,1,1,1,1.0,"CM, COND, DERM",0.555366269165247,high,528.0,0.8221465076660988,0.99991,0.37975,0.443,2.6512,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
DTHD1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,,0.0,low,0.0,0.0249999999999999,2.15e-18,0.83821,1.034,0.29944,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0249999999999999
DTNA,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,0,0,0,1.0,"CM, COND, CHD",0.1839080459770115,high,32.0,0.0985632183908045,0.40228,0.40442,0.523,2.2978,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0985632183908045
DTNBP1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"PULM, DERM",0.2,high,14.0,0.105,2.4763e-10,0.82858,1.103,-0.31502,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.105
DUOX2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,THYR,0.4454545454545454,high,86.0,0.7781818181818181,4.3443e-64,1.03,1.165,0.033927,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7781818181818181
DUOXA2,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,THYR,0.5454545454545454,high,8.0,0.3031818181818181,5.9217e-07,0.81202,1.16,-0.84977,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3031818181818181
DYSF,2,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HYPOTO,0.6449912126537786,high,656.0,0.8579964850615114,3.6575e-52,0.74606,0.836,1.3979,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8579964850615114
ECE1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,BOW,0.0769230769230769,low,2.0,0.0557692307692307,0.98765,0.36376,0.482,2.4896,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.15576923076923072
EDA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,DERM,0.7868020304568528,high,113.0,0.9147208121827411,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9147208121827411
EDAR,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,DERM,0.3291925465838509,high,39.0,0.7316770186335404,1.243e-09,0.70686,0.927,1.2955,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7316770186335404
EDARADD,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,DERM,0.1176470588235294,high,8.0,0.4970588235294117,0.0010143,0.63369,0.991,1.2558,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4970588235294117
EDN3,2,2.0,0.85,1.0,0.1416666666666666,0.1041666666666666,1,0,0,1.0,"HL, PULM, BOW, DERM",0.1860465116279069,high,16.0,0.1594186046511627,0.38182,0.39894,0.696,-0.0517,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1594186046511627
EDNRB,2,3.0,0.6,1.0,0.15,0.15,1,0,0,0.0,"HL, BOW, DERM",0.2592592592592592,high,26.0,0.1937037037037036,0.49438,0.39479,0.585,1.8888,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1937037037037036
EFEMP2,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,"PULM, DERM",0.4722222222222222,high,28.0,0.2738888888888888,0.62375,0.38869,0.56,1.7076,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3238888888888888
EFHC1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,SEIZ,0.2166064981949458,high,60.0,0.5366425992779783,2.4306e-13,0.72101,0.906,1.3019,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5366425992779783
EFTUD2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,CHD,0.6,high,28.0,0.69,1.0,0.083227,0.145,5.3671,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7899999999999999
EGR2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,0.3076923076923077,high,22.0,0.573076923076923,0.99692,0.17544,0.401,2.7999,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.673076923076923
EIF2AK3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,SK,0.3448275862068966,high,36.0,0.7379310344827587,0.00057257,0.46829,0.606,1.8175,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7379310344827587
EIF2B1,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,"SEIZ, HYPOTO",0.1951219512195122,high,14.0,0.1630487804878048,9.7941e-09,0.78122,1.06,2.2755,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1630487804878048
ELANE,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,DERM,0.543859649122807,high,46.0,0.8175438596491228,0.00041675,0.7686,1.245,-0.55026,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8175438596491228
ELN,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"PULM, CHD, DERM",0.5087719298245614,high,127.0,0.8035087719298246,7.6169e-10,0.56165,0.696,1.2583,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8535087719298247
EMD,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"CM, COND, HYPOTO",0.6066666666666667,high,81.0,0.8426666666666667,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8426666666666667
ENG,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"PULM, DERM",0.4074074074074074,high,72.0,0.762962962962963,1.0,0.2491,0.374,1.285,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8629629629629629
ENPP1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SK,0.2876712328767123,high,76.0,0.5650684931506849,1.7403e-05,0.54493,0.729,1.2082,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5650684931506849
EPB42,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,1.0,"BIL, AN_TH",0.4705882352941176,high,46.0,0.273235294117647,1.1421e-09,0.60797,0.771,2.2129,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.273235294117647
EPCAM,1,3.0,0.6,1.0,0.15,0.15,0,0,0,1.0,BOW,0.140893470790378,high,35.0,0.1463573883161512,4.2301e-06,0.89424,1.341,-1.9634,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2963573883161512
EPHX1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,AN_TH,0.0,low,0.0,0.0249999999999999,1.676e-12,0.84804,1.1,0.73864,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0249999999999999
EPM2A,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,SEIZ,0.3636363636363636,high,24.0,0.7454545454545454,4.004e-07,0.83386,1.191,-0.9603,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7454545454545454
ERBB3,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,HYPOTO,0.5,medium,2.0,0.225,2.6217e-16,0.5853,0.695,3.3038,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.225
ERCC1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"HYPOTO, DERM",0.2,medium,4.0,0.105,9.5936e-13,0.98915,1.306,0.86216,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.105
ERCC2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"AN_TH, DERM",0.3636363636363636,high,42.0,0.7454545454545454,6.8729e-28,0.91293,1.089,0.6086,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7454545454545454
ERCC3,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,DERM,0.4615384615384615,high,44.0,0.2696153846153846,3.838e-11,0.63374,0.797,2.079,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2696153846153846
ERCC4,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,"AN_TH, DERM",0.223826714801444,high,50.0,0.1745306859205776,3.5282e-11,0.75843,0.984,-0.57103,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1745306859205776
