disease_id,disease_name,source
OMIM:603162,ECTONUCLEOSIDE TRIPHOSPHATE DIPHOSPHOHYDROLASE 5; ENTPD5,OMIM
OMIM:603163,STIMULATOR OF CHONDROGENESIS 1; SCRG1,OMIM
OMIM:603164,PEROXISOME BIOGENESIS FACTOR 3; PEX3,OMIM
OMIM:603166,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 2; MAP4K2,OMIM
OMIM:603167,BCL2-ASSOCIATED AGONIST OF CELL DEATH; BAD,OMIM
OMIM:603168,UNC51-LIKE AUTOPHAGY-ACTIVATING KINASE 1; ULK1,OMIM
OMIM:603169,CATHEPSIN Z; CTSZ,OMIM
OMIM:603170,TEA DOMAIN FAMILY MEMBER 3; TEAD3,OMIM
OMIM:603171,"NEURAL PRECURSOR CELL EXPRESSED, DEVELOPMENTALLY DOWNREGULATED 8; NEDD8",OMIM
OMIM:603172,UBIQUITIN-ACTIVATING ENZYME E1C; UBE1C,OMIM
OMIM:603173,UBIQUITIN-CONJUGATING ENZYME E2M; UBE2M,OMIM
OMIM:603174,HOMOCYSTEINEMIA,OMIM
OMIM:603175,SCHIZOPHRENIA 5; SCZD5,OMIM
OMIM:603176,SCHIZOPHRENIA 7; SCZD7,OMIM
OMIM:603177,VESICLE-ASSOCIATED MEMBRANE PROTEIN 8; VAMP8,OMIM
OMIM:603178,"ALDEHYDE DEHYDROGENASE 6 FAMILY, MEMBER A1; ALDH6A1",OMIM
OMIM:603179,CARBONIC ANHYDRASE IX; CA9,OMIM
OMIM:603180,"EXPORTIN, tRNA; XPOT",OMIM
OMIM:603181,INTERLEUKIN ENHANCER-BINDING FACTOR 2; ILF2,OMIM
OMIM:603182,INTERLEUKIN ENHANCER-BINDING FACTOR 3; ILF3,OMIM
OMIM:603183,RETICULON 2; RTN2,OMIM
OMIM:603184,CYCLIN-DEPENDENT KINASE 8; CDK8,OMIM
OMIM:603185,NUCLEAR AUTOANTIGENIC SPERM PROTEIN; NASP,OMIM
OMIM:603186,DEATH-ASSOCIATED PROTEIN 6; DAXX,OMIM
OMIM:603187,CENTRIN 1; CETN1,OMIM
OMIM:603188,BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 8; BMIQ8,OMIM
OMIM:603189,SYNTAXIN 5; STX5,OMIM
OMIM:603190,PROTEIN ARGININE N-METHYLTRANSFERASE 3; PRMT3,OMIM
OMIM:603191,CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 410; CFAP410,OMIM
OMIM:603192,"ATP SYNTHASE, H+ TRANSPORTING, MITOCHONDRIAL FO COMPLEX, SUBUNIT C, ISOFORM 1; ATP5G1",OMIM
OMIM:603193,"ATP SYNTHASE, H+ TRANSPORTING, MITOCHONDRIAL FO COMPLEX, SUBUNIT C, ISOFORM 2; ATP5G2",OMIM
OMIM:603195,G PROTEIN-COUPLED RECEPTOR 32; GPR32,OMIM
OMIM:603196,COCHLIN; COCH,OMIM
OMIM:603197,PATATIN-LIKE PHOSPHOLIPASE DOMAIN-CONTAINING PROTEIN 6; PNPLA6,OMIM
OMIM:603198,CAVEOLAE-ASSOCIATED PROTEIN 1; CAVIN1,OMIM
OMIM:603199,PALS1-ASSOCIATED TIGHT JUNCTION PROTEIN; PATJ,OMIM
OMIM:603200,"REGULATORY FACTOR X, ANKYRIN REPEAT-CONTAINING; RFXANK",OMIM
OMIM:603201,"ATP-BINDING CASSETTE, SUBFAMILY B, MEMBER 11; ABCB11",OMIM
OMIM:603202,LACTASE; LCT,OMIM
OMIM:603203,CYCLIN G2; CCNG2,OMIM
OMIM:603205,MORC FAMILY CW-TYPE ZINC FINGER PROTEIN 1; MORC1,OMIM
OMIM:603206,SCHIZOPHRENIA 8; SCZD8,OMIM
OMIM:603207,"VTI1, S. CEREVISIAE, HOMOLOG OF, B; VTI1B",OMIM
OMIM:603208,"POTASSIUM CHANNEL, INWARDLY RECTIFYING, SUBFAMILY J, MEMBER 13; KCNJ13",OMIM
OMIM:603209,"CYTIDINE MONOPHOSPHO-N-ACETYLNEURAMINIC ACID HYDROXYLASE, PSEUDOGENE; CMAHP",OMIM
OMIM:603210,JRK HELIX-TURN-HELIX PROTEIN; JRK,OMIM
OMIM:603211,"JERKY, MOUSE, HOMOLOG-LIKE; JRKL",OMIM
OMIM:603212,BEADED FILAMENT STRUCTURAL PROTEIN 2; BFSP2,OMIM
OMIM:603213,KINESIN FAMILY MEMBER 22; KIF22,OMIM
OMIM:603214,"ATP-BINDING CASSETTE, SUBFAMILY D, MEMBER 4; ABCD4",OMIM
OMIM:603215,"N-ETHYLMALEIMIDE-SENSITIVE FACTOR ATTACHMENT PROTEIN, ALPHA; NAPA",OMIM
OMIM:603216,"N-ETHYLMALEIMIDE-SENSITIVE FACTOR ATTACHMENT PROTEIN, GAMMA; NAPG",OMIM
OMIM:603217,SYNTAXIN 7; STX7,OMIM
OMIM:603219,"POTASSIUM CHANNEL, SUBFAMILY K, MEMBER 2; KCNK2",OMIM
OMIM:603220,"POTASSIUM CHANNEL, SUBFAMILY K, MEMBER 3; KCNK3",OMIM
OMIM:603222,U22 HOST GENE,OMIM
OMIM:603223,"RNA, U22 SMALL NUCLEOLAR; RNU22",OMIM
OMIM:603224,"RNA, U25 SMALL NUCLEOLAR; RNU25",OMIM
OMIM:603225,"RNA, U26 SMALL NUCLEOLAR; RNU26",OMIM
OMIM:603226,"RNA, U27 SMALL NUCLEOLAR; RNU27",OMIM
OMIM:603227,"RNA, U28 SMALL NUCLEOLAR; RNU28",OMIM
OMIM:603228,"RNA, U29 SMALL NUCLEOLAR; RNU29",OMIM
OMIM:603229,"RNA, U30 SMALL NUCLEOLAR; RNU30",OMIM
OMIM:603230,"RNA, U31 SMALL NUCLEOLAR; RNU31",OMIM
OMIM:603231,ZINC FINGER PROTEIN 200; ZNF200,OMIM
OMIM:603232,"OLFACTORY RECEPTOR, FAMILY 1, SUBFAMILY F, MEMBER 1; OR1F1",OMIM
OMIM:603234,"ATP-BINDING CASSETTE, SUBFAMILY C, MEMBER 6; ABCC6",OMIM
OMIM:603235,SELENOPROTEIN W; SELENOW,OMIM
OMIM:603236,MEVALONATE PYROPHOSPHATE DECARBOXYLASE; MVD,OMIM
OMIM:603237,ERYTHROCYTE MEMBRANE PROTEIN 4.1-LIKE 2; EPB41L2,OMIM
OMIM:603238,"RNA, U17D SMALL NUCLEOLAR; RNU17D",OMIM
OMIM:603239,"SMALL NUCLEOLAR RNA, H/ACA BOX, 73B; SNORA73B",OMIM
OMIM:603240,"SOLUTE CARRIER FAMILY 22 (ORGANIC CATION TRANSPORTER), MEMBER 18, ANTISENSE; SLC22A18AS",OMIM
OMIM:603241,LIMBIC SYSTEM-ASSOCIATED MEMBRANE PROTEIN; LSAMP,OMIM
OMIM:603242,"C-TYPE LECTIN DOMAIN FAMILY 2, MEMBER B; CLEC2B",OMIM
OMIM:603243,AUTOCRINE MOTILITY FACTOR RECEPTOR; AMFR,OMIM
OMIM:603244,HEPARAN SULFATE (GLUCOSAMINE) 3-O-SULFOTRANSFERASE 1; HS3ST1,OMIM
OMIM:603245,NK2 HOMEOBOX 8; NKX2-8,OMIM
OMIM:603246,"GENERAL TRANSCRIPTION FACTOR 3C, POLYPEPTIDE 1; GTF3C1",OMIM
OMIM:603247,"SOLUTE CARRIER FAMILY 27 (FATTY ACID TRANSPORTER), MEMBER 2; SLC27A2",OMIM
OMIM:603248,"BONE MORPHOGENETIC PROTEIN RECEPTOR, TYPE IB; BMPR1B",OMIM
OMIM:603249,"NIPSNAP, C. ELEGANS, HOMOLOG OF, 1; NIPSNAP1",OMIM
OMIM:603250,FORKHEAD BOX F2; FOXF2,OMIM
OMIM:603251,CYCLIN-DEPENDENT KINASE 9; CDK9,OMIM
OMIM:603252,FORKHEAD BOX L1; FOXL1,OMIM
OMIM:603253,CYSTATIN 7; CST7,OMIM
OMIM:603254,"SWI/SNF-RELATED, MATRIX-ASSOCIATED, ACTIN-DEPENDENT REGULATOR OF CHROMATIN, SUBFAMILY A, MEMBER 4; SMARCA4",OMIM
OMIM:603255,"NUCLEAR TRANSCRIPTION FACTOR, X BOX-BINDING, 1; NFX1",OMIM
OMIM:603256,LEUCINE-RICH REPEAT IN FLII-INTERACTING PROTEIN 1; LRRFIP1,OMIM
OMIM:603257,"SWI/SNF-RELATED, MATRIX-ASSOCIATED, ACTIN-DEPENDENT REGULATOR OF CHROMATIN, SUBFAMILY A, MEMBER 3; SMARCA3",OMIM
OMIM:603258,"INHIBITOR OF KAPPA LIGHT CHAIN GENE ENHANCER IN B CELLS, KINASE OF, BETA; IKBKB",OMIM
OMIM:603259,MOVED TO 191195,OMIM
OMIM:603260,BarH-LIKE HOMEOBOX GENE 1; BARX1,OMIM
OMIM:603261,"PHOSPHATIDYLINOSITOL 5-PHOSPHATE 4-KINASE, TYPE II, BETA; PIP4K2B",OMIM
OMIM:603262,3-PRIME-PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 1; PAPSS1,OMIM
OMIM:603263,CARBONIC ANHYDRASE XII; CA12,OMIM
OMIM:603264,RHOMBOID-LIKE 1; RHBDL1,OMIM
OMIM:603265,AT-RICH INTERACTION DOMAIN-CONTAINING PROTEIN 3A; ARID3A,OMIM
OMIM:603266,"DIABETES MELLITUS, INSULIN-DEPENDENT, 17; IDDM17",OMIM
OMIM:603267,CALPAIN 15; CAPN15,OMIM
OMIM:603268,N-DEACETYLASE/N-SULFOTRANSFERASE 2; NDST2,OMIM
OMIM:603269,"SPLICING FACTOR, SERINE/ARGININE-RICH, 8; SRSF8",OMIM
OMIM:603270,"ATP SYNTHASE, H+ TRANSPORTING, MITOCHONDRIAL FO COMPLEX, SUBUNIT B, ISOFORM 1; ATP5F1",OMIM
OMIM:603271,"PROTEIN-TYROSINE PHOSPHATASE, NONRECEPTOR-TYPE, 21; PTPN21",OMIM
OMIM:603272,CONNECTOR ENHANCER OF KINASE SUPPRESSOR OF RAS 1; CNKSR1,OMIM
OMIM:603273,TUMOR PROTEIN p63; TP63,OMIM
OMIM:603274,MOVED TO 602961,OMIM
OMIM:603275,"PHOSPHATIDYLINOSITOL 4-PHOSPHATE 5-KINASE, TYPE I, ALPHA; PIP5K1A",OMIM
OMIM:603276,REGULATOR OF G PROTEIN SIGNALING 5; RGS5,OMIM
OMIM:603277,CHROMODOMAIN HELICASE DNA-BINDING PROTEIN 4; CHD4,OMIM
OMIM:603279,"EXPANDED REPEAT DOMAIN, CAG/CTG, 1; ERDA1",OMIM
OMIM:603280,MOVED TO 157640,OMIM
OMIM:603281,"2-PRIME,5-PRIME-OLIGOADENYLATE SYNTHETASE-LIKE; OASL",OMIM
OMIM:603282,ZINC FINGER PROTEIN 204; ZNF204,OMIM
OMIM:603283,TRIADIN; TRDN,OMIM
OMIM:603286,KISS1 METASTASIS SUPPRESSOR; KISS1,OMIM
OMIM:603287,PYRIDOXAMINE 5-PRIME-PHOSPHATE OXIDASE; PNPO,OMIM
OMIM:603288,KERATOCAN; KERA,OMIM
OMIM:603289,DEATH-ASSOCIATED PROTEIN KINASE 3; DAPK3,OMIM
OMIM:603290,SH3 AND MULTIPLE ANKYRIN REPEAT DOMAINS 2; SHANK2,OMIM
OMIM:603291,BCL2/ADENOVIRUS E1B 19-KD PROTEIN-INTERACTING PROTEIN 1; BNIP1,OMIM
OMIM:603292,BCL2/ADENOVIRUS E1B 19-KD PROTEIN-INTERACTING PROTEIN 2; BNIP2,OMIM
OMIM:603293,BCL2/ADENOVIRUS E1B 19-KD PROTEIN-INTERACTING PROTEIN 3; BNIP3,OMIM
OMIM:603294,MINICHROMOSOME MAINTENANCE 3-ASSOCIATED PROTEIN; MCM3AP,OMIM
OMIM:603295,SMAD FAMILY MEMBER 9; SMAD9,OMIM
OMIM:603296,"LATE ENDOSOMAL/LYSOSOMAL ADAPTOR, MITOGEN-ACTIVATED PROTEIN KINASE AND MAMMALIAN TARGET OF RAPAMYCIN ACTIVATOR 3; LAMTOR3",OMIM
OMIM:603297,"DYNEIN, CYTOPLASMIC 2, HEAVY CHAIN 1; DYNC2H1",OMIM
OMIM:603298,PALMITOYL-PROTEIN THIOESTERASE 2; PPT2,OMIM
OMIM:603299,MOVED TO 603339,OMIM
OMIM:603300,TUMOR NECROSIS FACTOR-ALPHA-INDUCED PROTEIN 2; TNFAIP2,OMIM
OMIM:603301,KRUPPEL-LIKE FACTOR 11; KLF11,OMIM
OMIM:603302,ADENYLATE CYCLASE 9; ADCY9,OMIM
OMIM:603303,"TRF1-INTERACTING, ANKYRIN-RELATED ADP-RIBOSE POLYMERASE; TNKS",OMIM
OMIM:603304,INTERLEUKIN 1 RECEPTOR-ASSOCIATED KINASE 2; IRAK2,OMIM
OMIM:603305,"POTASSIUM CHANNEL, VOLTAGE-GATED, SUBFAMILY H, MEMBER 1; KCNH1",OMIM
OMIM:603306,TRANSCRIPTION FACTOR 21; TCF21,OMIM
OMIM:603307,BEADED FILAMENT STRUCTURAL PROTEIN 1; BFSP1,OMIM
OMIM:603308,CATHEPSIN V; CTSV,OMIM
OMIM:603309,CYCLIN-DEPENDENT KINASE 13; CDK13,OMIM
OMIM:603310,PHOSPHODIESTERASE 5A; PDE5A,OMIM
OMIM:603311,CELL DIVISION CYCLE 7; CDC7,OMIM
OMIM:603312,"BUTYROBETAINE-GAMMA,2-OXOGLUTARATE DIOXYGENASE 1; BBOX1",OMIM
OMIM:603313,"ALG10 ALPHA-1,2-GLUCOSYLTRANSFERASE B; ALG10B",OMIM
OMIM:603314,"SOLUTE CARRIER FAMILY 27 (FATTY ACID TRANSPORTER), MEMBER 5; SLC27A5",OMIM
OMIM:603315,NEURONAL CALCIUM SENSOR 1; NCS1,OMIM
OMIM:603316,CYTIDINE 5-PRIME-MONOPHOSPHATE N-ACETYLNEURAMINIC ACID SYNTHETASE; CMAS,OMIM
OMIM:603317,"PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, Q; PTPRQ",OMIM
OMIM:603318,MOVED TO 603345,OMIM
OMIM:603319,ANNEXIN A9; ANXA9,OMIM
OMIM:603320,MATRIX METALLOPROTEINASE 23A; MMP23A,OMIM
OMIM:603321,MATRIX METALLOPROTEINASE 23B; MMP23B,OMIM
OMIM:603322,"NADH-UBIQUINONE OXIDOREDUCTASE 1 BETA SUBCOMPLEX, 6; NDUFB6",OMIM
OMIM:603323,"MUSCULAR DYSTROPHY, CONGENITAL, WITH CEREBELLAR ATROPHY",OMIM
OMIM:603324,"GAP JUNCTION PROTEIN, BETA-3; GJB3",OMIM
OMIM:603325,"PROTEIN PHOSPHATASE 1, REGULATORY SUBUNIT 9B; PPP1R9B",OMIM
OMIM:603326,"PROTEIN PHOSPHATASE 1, REGULATORY SUBUNIT 3D; PPP1R3D",OMIM
OMIM:603327,RAN-BINDING PROTEIN 3; RANBP3,OMIM
OMIM:603328,"MUSASHI, DROSOPHILA, HOMOLOG OF, 1; MSI1",OMIM
OMIM:603329,MOVED TO 300931,OMIM
OMIM:603330,"DYNEIN, AXONEMAL, HEAVY CHAIN 9; DNAH9",OMIM
OMIM:603331,"DYNEIN, CYTOPLASMIC 1, INTERMEDIATE CHAIN 2; DYNC1I2",OMIM
OMIM:603332,"DYNEIN, AXONEMAL, HEAVY CHAIN 1; DNAH1",OMIM
OMIM:603333,"DYNEIN, AXONEMAL, HEAVY CHAIN 2; DNAH2",OMIM
OMIM:603334,"DYNEIN, AXONEMAL, HEAVY CHAIN 3; DNAH3",OMIM
OMIM:603335,"DYNEIN, AXONEMAL, HEAVY CHAIN 5; DNAH5",OMIM
OMIM:603336,"DYNEIN, AXONEMAL, HEAVY CHAIN 6; DNAH6",OMIM
OMIM:603337,"DYNEIN, AXONEMAL, HEAVY CHAIN 8; DNAH8",OMIM
OMIM:603338,MOVED TO 603330,OMIM
OMIM:603339,"DYNEIN, AXONEMAL, HEAVY CHAIN 11; DNAH11",OMIM
OMIM:603340,"DYNEIN, AXONEMAL, HEAVY CHAIN 12; DNAH12",OMIM
OMIM:603341,"DYNEIN, AXONEMAL, HEAVY CHAIN 14; DNAH14",OMIM
OMIM:603342,SCHIZOPHRENIA 2; SCZD2,OMIM
OMIM:603343,"RNA EXPORT 1, S. POMBE, HOMOLOG OF; RAE1",OMIM
OMIM:603344,"USO1 VESICLE DOCKING PROTEIN, S. CEREVISIAE, HOMOLOG OF; USO1",OMIM
OMIM:603345,"SOLUTE CARRIER FAMILY 4 (SODIUM BICARBONATE COTRANSPORTER), MEMBER 4; SLC4A4",OMIM
OMIM:603346,NEURONAL PAS DOMAIN PROTEIN 1; NPAS1,OMIM
OMIM:603347,NEURONAL PAS DOMAIN PROTEIN 2; NPAS2,OMIM
OMIM:603348,"HYPOXIA-INDUCIBLE FACTOR 1, ALPHA SUBUNIT; HIF1A",OMIM
OMIM:603349,ENDOTHELIAL PAS DOMAIN PROTEIN 1; EPAS1,OMIM
OMIM:603350,"2-PRIME,5-PRIME-OLIGOADENYLATE SYNTHETASE 2; OAS2",OMIM
OMIM:603351,"2-PRIME,5-PRIME-OLIGOADENYLATE SYNTHETASE 3; OAS3",OMIM
OMIM:603352,BACULOVIRAL IAP REPEAT-CONTAINING PROTEIN 5; BIRC5,OMIM
OMIM:603353,"SOLUTE CARRIER FAMILY 4 (SODIUM BICARBONATE COTRANSPORTER), MEMBER 7; SLC4A7",OMIM
OMIM:603354,GASTRULATION BRAIN HOMEOBOX 1; GBX1,OMIM
OMIM:603355,"MEMBRANE-BOUND TRANSCRIPTION FACTOR PROTEASE, SITE 1; MBTPS1",OMIM
OMIM:603356,CD164 ANTIGEN; CD164,OMIM
OMIM:603357,"SERPIN PEPTIDASE INHIBITOR, CLADE B (OVALBUMIN), MEMBER 7; SERPINB7",OMIM
OMIM:603359,"NADH-UBIQUINONE OXIDOREDUCTASE 1 ALPHA SUBCOMPLEX, 8; NDUFA8",OMIM
OMIM:603360,PEROXISOME BIOGENESIS FACTOR 16; PEX16,OMIM
OMIM:603361,"TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY, MEMBER 6B; TNFRSF6B",OMIM
OMIM:603362,"SH3 DOMAIN, GRB2-LIKE, 3; SH3GL3",OMIM
OMIM:603363,CGG-BINDING PROTEIN 1; CGGBP1,OMIM
OMIM:603364,"SPLICING FACTOR, SERINE/ARGININE-RICH, 3; SRSF3",OMIM
OMIM:603365,HIRA-INTERACTING PROTEIN 3; HIRIP3,OMIM
OMIM:603366,"TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY, MEMBER 25; TNFRSF25",OMIM
OMIM:603367,MOVED TO 300255,OMIM
OMIM:603368,CYCLIN-DEPENDENT KINASE 6; CDK6,OMIM
OMIM:603369,CYCLIN-DEPENDENT KINASE INHIBITOR 2C; CDKN2C,OMIM
OMIM:603370,UDP-GLUCOSE DEHYDROGENASE; UGDH,OMIM
OMIM:603371,"GLE1, RNA EXPORT MEDIATOR; GLE1",OMIM
OMIM:603372,THYROID-STIMULATING HORMONE RECEPTOR; TSHR,OMIM
OMIM:603374,MOVED TO 300186,OMIM
OMIM:603375,"SWI/SNF-RELATED, MATRIX-ASSOCIATED, ACTIN-DEPENDENT REGULATOR OF CHROMATIN, SUBFAMILY A, MEMBER 5; SMARCA5",OMIM
OMIM:603376,"LONG CHAIN FATTY ACIDS, DEFECT IN TRANSPORT OF",OMIM
OMIM:603377,"SOLUTE CARRIER FAMILY 22 (ORGANIC CATION TRANSPORTER), MEMBER 5; SLC22A5",OMIM
OMIM:603378,"SIN3-ASSOCIATED POLYPEPTIDE, 30-KD; SAP30",OMIM
OMIM:603379,IQ MOTIF-CONTAINING GTPase-ACTIVATING PROTEIN 1; IQGAP1,OMIM
OMIM:603380,"LIN7, C. ELEGANS, HOMOLOG OF, A; LIN7A",OMIM
OMIM:603381,FILAMIN B; FLNB,OMIM
OMIM:603382,MutS HOMOLOG 5; MSH5,OMIM
OMIM:603384,SYNAPTIC RAS-GTPase-ACTIVATING PROTEIN 1; SYNGAP1,OMIM
OMIM:603385,"NEDD8-ACTIVATING ENZYME E1, SUBUNIT 1; NAE1",OMIM
OMIM:603386,"THYROID CARCINOMA, NONMEDULLARY, WITH OR WITHOUT CELL OXYPHILIA",OMIM
OMIM:603388,"GRAVES DISEASE, SUSCEPTIBILITY TO, 2",OMIM
OMIM:603389,OSEBOLD SKELETAL DYSPLASIA/OSTEOLYSIS SYNDROME,OMIM
OMIM:603390,PHOSPHODIESTERASE 8B; PDE8B,OMIM
OMIM:603391,MOVED TO 139210,OMIM
OMIM:603392,BCL2-INTERACTING KILLER; BIK,OMIM
OMIM:603393,"OSTEOSCLEROTIC CHONDRODYSPLASIA, LETHAL, WITH INTRACELLULAR INCLUSIONS",OMIM
OMIM:603394,"MICROCEPHALY, SEVERE, WITH SKELETAL ANOMALIES INCLUDING POSTERIOR RIB-GAP DEFECTS",OMIM
OMIM:603395,SPERM-ASSOCIATED ANTIGEN 1; SPAG1,OMIM
OMIM:603396,TONOKI SYNDROME,OMIM
OMIM:603397,ZINC FINGER PROTEIN 282; ZNF282,OMIM
OMIM:603398,WNT1-INDUCIBLE SIGNALING PATHWAY PROTEIN 1; WISP1,OMIM
OMIM:603399,WNT1-INDUCIBLE SIGNALING PATHWAY PROTEIN 2; WISP2,OMIM
OMIM:603400,WNT1-INDUCIBLE SIGNALING PATHWAY PROTEIN 3; WISP3,OMIM
OMIM:603401,"ADAPTOR-RELATED PROTEIN COMPLEX 3, BETA-1 SUBUNIT; AP3B1",OMIM
OMIM:603402,"ACYL-CoA OXIDASE 3, PRISTANOYL; ACOX3",OMIM
OMIM:603403,DEAH BOX POLYPEPTIDE 15; DHX15,OMIM
OMIM:603404,ZINC FINGER PROTEIN 169; ZNF169,OMIM
OMIM:603405,DEAH BOX POLYPEPTIDE 16; DHX16,OMIM
OMIM:603406,TRIPARTITE MOTIF-CONTAINING PROTEIN 24; TRIM24,OMIM
OMIM:603407,"POLYADENYLATE-BINDING PROTEIN, CYTOPLASMIC, 4; PABPC4",OMIM
OMIM:603408,FRIZZLED CLASS RECEPTOR 1; FZD1,OMIM
OMIM:603409,FRIZZLED CLASS RECEPTOR 6; FZD6,OMIM
OMIM:603410,FRIZZLED CLASS RECEPTOR 7; FZD7,OMIM
OMIM:603411,EFFECTOR CELL PROTEASE RECEPTOR 1; EPR1,OMIM
OMIM:603412,"CDC42-BINDING PROTEIN KINASE, ALPHA; CDC42BPA",OMIM
OMIM:603413,TIA1 CYTOTOXIC GRANULE-ASSOCIATED RNA-BINDING PROTEIN-LIKE 1; TIAL1,OMIM
OMIM:603414,"TRANSMEMBRANE 7 SUPERFAMILY, MEMBER 2; TM7SF2",OMIM
OMIM:603415,"SODIUM CHANNEL, VOLTAGE-GATED, TYPE IX, ALPHA SUBUNIT; SCN9A",OMIM
OMIM:603416,RIBOSOMAL PROTEIN L21 PSEUDOGENE 1; RPL21P1,OMIM
OMIM:603417,RAB-INTERACTING FACTOR; RABIF,OMIM
OMIM:603418,"ALDO-KETO REDUCTASE FAMILY 7, MEMBER A2; AKR7A2",OMIM
OMIM:603419,"SMALL GLUTAMINE-RICH TETRATRICOPEPTIDE REPEAT-CONTAINING PROTEIN, ALPHA; SGTA",OMIM
OMIM:603420,CALUMENIN; CALU,OMIM
OMIM:603421,TRANSMEMBRANE PROTEIN WITH EGF-LIKE AND 2 FOLLISTATIN-LIKE DOMAINS 1; TMEFF1,OMIM
OMIM:603422,PDZ AND LIM DOMAIN PROTEIN 4; PDLIM4,OMIM
OMIM:603423,PR DOMAIN-CONTAINING PROTEIN 1; PRDM1,OMIM
OMIM:603424,"PROTEIN KINASE, INTERFERON-INDUCIBLE DOUBLE-STRANDED RNA-DEPENDENT ACTIVATOR; PRKRA",OMIM
OMIM:603425,ADP-RIBOSYLATION FACTOR-LIKE 1; ARL1,OMIM
OMIM:603426,PERIOD CIRCADIAN REGULATOR 2; PER2,OMIM
OMIM:603427,PERIOD CIRCADIAN REGULATOR 3; PER3,OMIM
OMIM:603428,ZINC FINGER PROTEIN 207; ZNF207,OMIM
OMIM:603429,"ATP-BINDING CASSETTE, SUBFAMILY F, MEMBER 1; ABCF1",OMIM
OMIM:603430,ZINC FINGER PROTEIN 202; ZNF202,OMIM
OMIM:603431,EUKARYOTIC TRANSLATION INITIATION FACTOR 4H; EIF4H,OMIM
OMIM:603432,CAP-GLY DOMAIN-CONTAINING LINKER PROTEIN 2; CLIP2,OMIM
OMIM:603433,ZINC FINGER PROTEIN 143; ZNF143,OMIM
OMIM:603434,"PHOSPHOPROTEIN ENRICHED IN ASTROCYTES, 15-KD; PEA15",OMIM
OMIM:603435,GLUTATHIONE PEROXIDASE 5; GPX5,OMIM
OMIM:603436,ZINC FINGER PROTEIN 205; ZNF205,OMIM
OMIM:603437,COLD-SHOCK DOMAIN PROTEIN A; CSDA,OMIM
OMIM:603438,"RADIOULNAR SYNOSTOSIS WITH MICROCEPHALY, SHORT STATURE, SCOLIOSIS, AND MENTAL RETARDATION",OMIM
OMIM:603439,EXPANSILE BONE LESIONS,OMIM
OMIM:603440,CYCLIN-DEPENDENT KINASE 17; CDK17,OMIM
OMIM:603441,CYCLIN-DEPENDENT KINASE-LIKE 1; CDKL1,OMIM
OMIM:603442,CYCLIN-DEPENDENT KINASE-LIKE 2; CDKL2,OMIM
OMIM:603443,VPS52 SUBUNIT OF GARP COMPLEX; VPS52,OMIM
OMIM:603444,FAR UPSTREAM ELEMENT-BINDING PROTEIN 1; FUBP1,OMIM
OMIM:603445,KH-TYPE SPLICING REGULATORY PROTEIN; KHSRP,OMIM
OMIM:603446,"OROACRAL SYNDROME, VERLOES-KOULISCHER TYPE",OMIM
OMIM:603447,HARAKIRI; HRK,OMIM
OMIM:603448,DAB ADAPTOR PROTEIN 1; DAB1,OMIM
OMIM:603449,"RUVB, E. COLI, HOMOLOG-LIKE 1; RUVBL1",OMIM
OMIM:603450,LIM DOMAIN-BINDING 2; LDB2,OMIM
OMIM:603451,LIM DOMAIN-BINDING 1; LDB1,OMIM
OMIM:603452,MOVED TO 602712,OMIM
OMIM:603453,RECEPTOR-INTERACTING SERINE/THREONINE KINASE 1; RIPK1,OMIM
OMIM:603454,CASP2 AND RIPK1 DOMAIN-CONTAINING ADAPTOR WITH DEATH DOMAIN; CRADD,OMIM
OMIM:603455,RECEPTOR-INTERACTING SERINE/THREONINE KINASE 2; RIPK2,OMIM
OMIM:603456,DIPHTHAMIDE BIOSYNTHESIS PROTEIN 2; DPH2,OMIM
OMIM:603458,ELAV-LIKE RNA-BINDING PROTEIN 3; ELAVL3,OMIM
OMIM:603459,MOVED TO 160980,OMIM
OMIM:603460,"CYCLIN-DEPENDENT KINASE 5, REGULATORY SUBUNIT 1; CDK5R1",OMIM
OMIM:603461,CELL DIVISION CYCLE 16; CDC16,OMIM
OMIM:603462,CELL DIVISION CYCLE 23; CDC23,OMIM
OMIM:603463,MOVED TO 211380,OMIM
OMIM:603464,CYCLIN-DEPENDENT KINASE 10; CDK10,OMIM
OMIM:603465,CELL DIVISION CYCLE 45; CDC45,OMIM
OMIM:603466,ELAV-LIKE RNA-BINDING PROTEIN 1; ELAVL1,OMIM
OMIM:603468,MOVED TO 227650,OMIM
OMIM:603469,MOVED TO 603240,OMIM
OMIM:603470,ARGININOSUCCINATE SYNTHETASE 1; ASS1,OMIM
OMIM:603473,LARGE TUMOR SUPPRESSOR KINASE 1; LATS1,OMIM
OMIM:603474,RIBOSOMAL PROTEIN S19; RPS19,OMIM
OMIM:603475,CHORDIN; CHRD,OMIM
OMIM:603476,cAMP RESPONSE ELEMENT-BINDING PROTEIN-LIKE 2; CREBL2,OMIM
OMIM:603477,BUD31 HOMOLOG; BUD31,OMIM
