,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
HP:0003717,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0008739,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0007394,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0002692,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0012084,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0007618,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0011916,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0003697,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0100649,0.0038311929,0.0046871677,-0.000105252024,-0.00045883982,-0.0038382458,-0.0025570376,0.0020383238,0.0005285768,-0.00072600914,-0.0023489941,-0.00010066697,-0.00056126266,-0.0014063433,3.9420986e-08,8.146668e-09,3.440137e-08,-1.1222069e-08,-2.551044e-08,-0.0021367723,-0.0023987598,-0.0015952312,-0.0045314343,0.00085964624,0.0032877056,-0.0006762829,-0.00632239,0.0017909503,0.0041076285,0.0040276544,0.0003834206,0.0030598172,-0.0016159507,-0.0016161314,-0.0030598503,0.00038279052,0.0040273946,0.004106711,-0.001791285,0.006322959,0.000675871,-0.0032880777,0.00085949403,-0.004531348,0.0015948894,0.0023988737,0.0021369178,2.0162183e-07,2.0507112e-08,2.0163426e-09,-1.167465e-08,-5.29216e-09,0.0014062877,-0.0005612519,0.00010065707,-0.002348814,-0.0007260621,-0.0005287261,0.00203876,0.002556785,0.0038382192,0.0004588946,0.00010524328,-0.0056842603,-0.0020824573
HP:0009002,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0100362,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0000287,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0031409,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0005253,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0004054,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
HP:0001870,0.002709057,0.003314326,-0.00011316314,6.7001674e-05,0.0015599926,0.00037634908,-0.0007013576,0.0006470969,0.00030784687,-0.0011706027,0.0002482656,-0.00024735188,-0.00051177474,1.6208537e-08,1.6154118e-08,1.0639024e-09,-2.4256492e-09,3.354485e-08,-0.002018748,-0.0009984319,-0.0021277347,-0.0049170563,-0.00025331182,0.0032950162,-0.0009917505,-0.0061099897,0.0005764785,0.0025670293,0.0011695714,0.003598872,-0.00016520821,-0.00018541019,-0.00018557554,0.00016494414,0.003598713,0.0011695685,0.0025660915,-0.00057696935,0.0061103953,0.0009913895,-0.0032953322,-0.00025336863,-0.0049169613,0.0021276216,0.0009984965,0.0020188068,-6.076599e-09,5.2941553e-09,-4.068203e-09,-2.271605e-09,-5.5686122e-09,0.00051170186,-0.00024737645,-0.00024824654,-0.0011705244,0.00030773453,-0.0006471067,-0.00070145837,-0.00037622312,-0.0015599905,-6.703209e-05,0.00011316947,-0.004019383,-0.001472517
LMNB1,-0.021672424,-0.0265146,0.00070495345,-0.0019485783,-0.016484488,-0.0004095491,0.007396289,0.0043421052,-0.024206987,0.0050221197,-0.00057594,0.0032955082,0.0114737805,-8.8519045e-08,-2.2906926e-07,-1.1863161e-07,4.8512973e-08,1.7769166e-07,-0.00017562055,-0.023887789,-0.0035483825,0.003929053,-0.005025568,0.01229435,-0.00064777274,-0.014554714,0.005101546,0.008698714,-0.0006047772,-0.003489768,-0.0021177446,0.003497623,-0.003497929,-0.0021178438,0.003489748,0.00060530065,-0.008697143,0.0051024957,-0.0145552615,-0.0006474605,0.012294071,0.0050268406,-0.0039291424,-0.0035455697,-0.023888,-0.00017616633,2.5745887e-06,-2.30242e-07,-2.6558254e-08,-6.977578e-08,-5.9436367e-08,0.011474055,-0.0032948807,-0.000575503,-0.0050226883,0.024207322,0.0043388726,-0.0073972056,-0.0004080387,-0.016484352,-0.0019488458,0.0007050545,-0.032155044,-0.011780162
HP:0007262,0.0027090486,0.003314326,-0.00010786485,0.0003054156,0.002710674,6.914744e-05,-0.0012554512,-0.00074296934,0.0041643074,-0.0008792032,0.00010118942,-0.00058036426,-0.002026927,1.4017802e-08,3.991783e-08,1.7368889e-08,-8.283459e-09,-3.3070965e-08,3.1216317e-05,0.0043694074,0.0006512527,-0.00072958687,0.00093674904,-0.0023063798,0.00012267454,0.0027719315,-0.0009737093,-0.00166567,0.000116710784,0.00067681016,0.0004128012,-0.00068613037,-0.00068619335,-0.00041282378,0.0006768079,0.000116808544,-0.0016653716,0.0009738813,-0.0027720304,-0.000122617,0.002306334,0.00093698007,-0.0007296053,-0.00065073656,-0.0043694465,-3.131842e-05,4.5913498e-07,-4.5647873e-08,-2.930652e-09,-1.0796316e-08,-3.94148e-09,0.0020269814,-0.0005802509,-0.00010111346,-0.0008793066,0.0041643684,0.00074241246,-0.0012556019,-6.889638e-05,-0.002710653,-0.0003054643,0.0001078789,-0.0040193815,-0.0014725167
HP:0007369,0.0027090486,0.003314326,-0.00010786485,0.0003054156,0.002710674,6.914744e-05,-0.0012554512,-0.00074296934,0.0041643074,-0.0008792032,0.00010118942,-0.00058036426,-0.002026927,1.4017802e-08,3.991783e-08,1.7368889e-08,-8.283459e-09,-3.3070965e-08,3.1216317e-05,0.0043694074,0.0006512527,-0.00072958687,0.00093674904,-0.0023063798,0.00012267454,0.0027719315,-0.0009737093,-0.00166567,0.000116710784,0.00067681016,0.0004128012,-0.00068613037,-0.00068619335,-0.00041282378,0.0006768079,0.000116808544,-0.0016653716,0.0009738813,-0.0027720304,-0.000122617,0.002306334,0.00093698007,-0.0007296053,-0.00065073656,-0.0043694465,-3.131842e-05,4.5913498e-07,-4.5647873e-08,-2.930652e-09,-1.0796316e-08,-3.94148e-09,0.0020269814,-0.0005802509,-0.00010111346,-0.0008793066,0.0041643684,0.00074241246,-0.0012556019,-6.889638e-05,-0.002710653,-0.0003054643,0.0001078789,-0.0040193815,-0.0014725167
HP:0007480,0.0027090486,0.003314326,-0.00010786485,0.0003054156,0.002710674,6.914744e-05,-0.0012554512,-0.00074296934,0.0041643074,-0.0008792032,0.00010118942,-0.00058036426,-0.002026927,1.4017802e-08,3.991783e-08,1.7368889e-08,-8.283459e-09,-3.3070965e-08,3.1216317e-05,0.0043694074,0.0006512527,-0.00072958687,0.00093674904,-0.0023063798,0.00012267454,0.0027719315,-0.0009737093,-0.00166567,0.000116710784,0.00067681016,0.0004128012,-0.00068613037,-0.00068619335,-0.00041282378,0.0006768079,0.000116808544,-0.0016653716,0.0009738813,-0.0027720304,-0.000122617,0.002306334,0.00093698007,-0.0007296053,-0.00065073656,-0.0043694465,-3.131842e-05,4.5913498e-07,-4.5647873e-08,-2.930652e-09,-1.0796316e-08,-3.94148e-09,0.0020269814,-0.0005802509,-0.00010111346,-0.0008793066,0.0041643684,0.00074241246,-0.0012556019,-6.889638e-05,-0.002710653,-0.0003054643,0.0001078789,-0.0040193815,-0.0014725167
HP:0005341,0.0027090486,0.003314326,-0.00010786485,0.0003054156,0.002710674,6.914744e-05,-0.0012554512,-0.00074296934,0.0041643074,-0.0008792032,0.00010118942,-0.00058036426,-0.002026927,1.4017802e-08,3.991783e-08,1.7368889e-08,-8.283459e-09,-3.3070965e-08,3.1216317e-05,0.0043694074,0.0006512527,-0.00072958687,0.00093674904,-0.0023063798,0.00012267454,0.0027719315,-0.0009737093,-0.00166567,0.000116710784,0.00067681016,0.0004128012,-0.00068613037,-0.00068619335,-0.00041282378,0.0006768079,0.000116808544,-0.0016653716,0.0009738813,-0.0027720304,-0.000122617,0.002306334,0.00093698007,-0.0007296053,-0.00065073656,-0.0043694465,-3.131842e-05,4.5913498e-07,-4.5647873e-08,-2.930652e-09,-1.0796316e-08,-3.94148e-09,0.0020269814,-0.0005802509,-0.00010111346,-0.0008793066,0.0041643684,0.00074241246,-0.0012556019,-6.889638e-05,-0.002710653,-0.0003054643,0.0001078789,-0.0040193815,-0.0014725167
PRICKLE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP:0009780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP:0009788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP:0005255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP:0005190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP:0006702,0.0027090728,0.0033143268,-0.00016040937,0.0005118747,-0.0011638403,0.0036085518,-0.0034017793,0.0015094035,-0.0016492604,-0.0029605888,0.00077726966,0.00057440565,0.0029452047,-3.7260588e-08,6.1718225e-08,-6.503815e-08,5.137402e-08,1.3158909e-07,-0.0016092572,-0.00927857,-0.0012614325,-0.0021777374,-0.0023177837,0.0077716117,0.011436748,-0.018794881,-0.0043591256,0.0034733317,-0.0070046517,0.0026531518,-0.0014305523,0.018282194,0.018281428,0.0014305537,0.002653477,-0.0070049283,0.0034713747,0.004357464,0.018795073,-0.011437424,-0.007771218,-0.0023182766,-0.002176997,0.0012605524,0.009278372,0.0016094925,-8.374058e-07,9.21915e-08,2.2050541e-08,8.5642135e-08,9.7091856e-08,-0.0029453554,0.00057399285,-0.00077730836,-0.0029606172,-0.0016496486,-0.0015089156,-0.0034022948,-0.0036080445,0.001163829,-0.0005118712,0.00016039326,-0.004019388,-0.0014725176
LORICRIN,-0.008984918,-0.010992354,7.017702e-05,-2.3067929e-05,0.009154348,0.0032068663,-0.0041448832,0.0003520539,0.010912256,0.0013387738,-0.001162024,-0.0035103783,-0.0024807956,-1.18984225e-07,-3.7024915e-08,5.252744e-08,5.554761e-08,4.2941e-07,-0.0025737206,0.0037303807,-0.009528158,0.055753667,0.032717098,-0.014615059,0.04382396,-0.018271692,-0.015740823,0.0026078627,0.011438606,-0.0046352944,0.008421933,-0.0054466315,0.005445348,0.008421014,0.0046357657,-0.011437342,-0.0026078601,-0.015739983,-0.018272232,0.04382139,-0.014618495,-0.032717135,-0.055755384,-0.009528558,0.0037265485,-0.002573767,-7.162274e-07,4.305561e-08,-5.643596e-08,-1.1491271e-07,-1.8554577e-07,-0.002481811,0.0035099906,-0.0011625697,-0.0013384707,-0.010912022,0.0003534474,0.0041458933,0.0032060323,0.009154201,-2.288946e-05,7.0145754e-05,-0.013330767,-0.0048838197
LOX,-0.015324721,-0.018748647,0.00074164197,-0.0022936407,0.0025884607,-0.013889681,0.0125953015,-0.005709242,0.005608782,0.013090592,-0.003914168,-0.0020333128,-0.010804956,1.7175151e-07,-1.9030136e-07,2.3168144e-07,-1.8189453e-07,-3.8154434e-07,0.0058308826,0.03248445,0.0064221653,0.007909408,0.0077997134,-0.027961709,-0.04050129,0.06692048,0.014839576,-0.013251546,0.02387567,-0.010481809,0.0042036325,-0.061388046,0.061385326,0.004203569,0.01048284,-0.02387672,0.0132446475,0.014833685,0.06692148,-0.04050374,-0.027960494,-0.0078015486,-0.007906687,0.0064189057,0.03248408,0.0058317576,-3.2498983e-06,2.842539e-07,3.882692e-08,2.990335e-07,3.4432583e-07,-0.010805394,0.0020314702,-0.003914264,-0.01309062,-0.005610305,-0.005707496,-0.012597208,-0.013887804,0.0025884055,-0.0022936198,0.00074165576,-0.022737062,-0.008329831
HP:0031643,0.0027090379,0.0033143244,-0.00016047596,0.0005084099,-0.0006019472,0.003316499,-0.003023481,0.0013815394,-0.0013645422,-0.003240993,0.0009725922,0.00050640805,0.0026994145,-5.5629872e-08,5.3478146e-08,-6.2552836e-08,5.4642687e-08,1.0852291e-07,-0.0014658534,-0.008403024,-0.0016669427,-0.0020770815,-0.0020560436,0.0074183126,0.010847173,-0.01802407,-0.0040055355,0.003588536,-0.006516185,0.0028748761,-0.0011587943,0.017030725,0.017029965,0.0011587593,0.0028752014,-0.006516474,0.0035866518,0.0040039183,0.018024288,-0.010847805,-0.0074179578,-0.002056504,-0.002076357,0.0016660866,0.008402967,0.0014660774,-8.009308e-07,9.349137e-08,2.784795e-08,7.951617e-08,8.043923e-08,-0.0026995258,0.0005059443,-0.00097260333,-0.003240978,-0.0013649006,-0.0013811092,-0.0030239471,-0.0033160276,0.00060193933,-0.0005084118,0.00016047109,-0.004019383,-0.0014725153
